Loi,fos_codes
c:vabb:386968,1.2
c:vabb:386968,5.8
c:vabb:386970,5.8
c:vabb:386972,6.2.1
c:vabb:386973,6.2.1
c:vabb:386975,6.2.1
c:vabb:386976,6.2.1
c:vabb:386977,6.2.1
c:vabb:386979,6.2.1
c:vabb:386981,6.2.1
c:vabb:386982,6.2.1
c:vabb:386983,6.2.1
c:vabb:386984,6.2.1
c:vabb:386985,6.2.1
c:vabb:386986,6.2.1
c:vabb:386988,6.2.1
c:vabb:386989,6.2.1
c:vabb:386990,6.2.1
c:vabb:386991,6.2.1
c:vabb:386992,6.2.1
c:vabb:386993,6.2.1
c:vabb:386995,6.2.1
c:vabb:386997,6.2.1
c:vabb:386999,6.2.1
c:vabb:387001,6.2.1
c:vabb:387002,6.2.1
c:vabb:387003,6.2.1
c:vabb:387004,6.2.1
c:vabb:387006,6.2.2
c:vabb:387008,6.2.1
c:vabb:387009,6.2.2
c:vabb:387010,6.2.1
c:vabb:387011,6.2.2
c:vabb:387012,6.2.2
c:vabb:387013,6.2.1
c:vabb:387014,6.2.2
c:vabb:387017,6.2.2
c:vabb:387018,5.8
c:vabb:387019,1.6
c:vabb:387020,6.2.1
c:vabb:387021,5.8
c:vabb:387022,6.1.2
c:vabb:387023,6.2.2
c:vabb:387025,5.5
c:vabb:387026,6.1.2
c:vabb:387026,6.1.1
c:vabb:387028,6.1.2
c:vabb:387029,5.5
c:vabb:387030,6.1.2
c:vabb:387031,5.5
c:vabb:387032,6.1.2
c:vabb:387034,6.1.2
c:vabb:387034,6.1.1
c:vabb:387036,6.2.2
c:vabb:387037,6.4
c:vabb:387038,6.3.1
c:vabb:387039,6.2.1
c:vabb:387040,5.5
c:vabb:387041,6.2.1
c:vabb:387042,5.6
c:vabb:387043,6.1.2
c:vabb:387044,6.2.2
c:vabb:387049,6.1.1
c:vabb:387054,6.1.1
c:vabb:387055,6.1.1
c:vabb:387056,6.1.1
c:vabb:387057,6.4
c:vabb:387062,5.4
c:vabb:387065,6.1.1
c:vabb:387069,6.1.1
c:vabb:387071,6.2.2
c:vabb:387074,6.1.1
c:vabb:387076,6.1.1
c:vabb:387079,6.1.1
c:vabb:387081,6.1.1
c:vabb:387083,6.1.1
c:vabb:387087,6.1.1
c:vabb:387092,6.1.1
c:vabb:387094,3.3
c:vabb:387094,6.1.1
c:vabb:387095,6.1.1
c:vabb:387099,6.1.1
c:vabb:387103,5.3
c:vabb:387106,6.1.1
c:vabb:387110,6.5
c:vabb:387113,5.6
c:vabb:387117,3.5
c:vabb:387117,5.4
c:vabb:387121,6.3.2
c:vabb:387122,6.1.1
c:vabb:387124,5.2
c:vabb:387127,5.4
c:vabb:387129,6.1.1
c:vabb:387132,5.2
c:vabb:387136,6.1.1
c:vabb:387139,6.5
c:vabb:387140,6.1.1
c:vabb:387141,6.1.1
c:vabb:387141,6.2.1
c:vabb:387142,6.1.1
c:vabb:387146,6.1.1
c:vabb:387150,5.6
c:vabb:387154,6.1.1
c:vabb:387155,6.1.2
c:vabb:387157,5.8
c:vabb:387162,6.4
c:vabb:387167,6.1.1
c:vabb:387170,6.1.1
c:vabb:387176,6.1.1
c:vabb:387179,6.1.1
c:vabb:387180,6.1.1
c:vabb:387185,6.1.1
c:vabb:387194,6.1.1
c:vabb:387198,6.1.1
c:vabb:387201,6.1.1
c:vabb:387202,6.2.2
c:vabb:387205,6.4
c:vabb:387207,6.4
c:vabb:387208,6.2.2
c:vabb:387210,6.4
c:vabb:387211,6.4
c:vabb:387212,6.3.1
c:vabb:387213,6.3.2
c:vabb:387214,6.2.2
c:vabb:387215,6.4
c:vabb:387216,6.2.2
c:vabb:387217,6.2.2
c:vabb:387218,6.4
c:vabb:387220,6.2.2
c:vabb:387222,6.2.2
c:vabb:387223,6.2.2
c:vabb:387224,6.4
c:vabb:387226,6.2.2
c:vabb:387228,6.2.2
c:vabb:387229,6.4
c:vabb:387230,6.4
c:vabb:387235,5.4
c:vabb:387236,6.2.2
c:vabb:387239,6.2.2
c:vabb:387240,6.4
c:vabb:387241,6.3.1
c:vabb:387244,6.2.2
c:vabb:387246,6.1.1
c:vabb:387247,6.3.2
c:vabb:387248,6.1.1
c:vabb:387250,6.1.1
c:vabb:387251,5.4
c:vabb:387252,5.6
c:vabb:387253,5.4
c:vabb:387256,5.4
c:vabb:387257,5.4
c:vabb:387259,6.1.1
c:vabb:387264,5.4
c:vabb:387268,5.4
c:vabb:387270,5.4
c:vabb:387271,6.1.1
c:vabb:387278,6.2.2
c:vabb:387281,6.2.2
c:vabb:387283,6.2.2
c:vabb:387285,6.2.2
c:vabb:387286,6.2.2
c:vabb:387287,6.2.2
c:vabb:387288,6.2.1
c:vabb:387288,5.8
c:vabb:387293,6.2.2
c:vabb:387294,6.2.2
c:vabb:387296,6.5
c:vabb:387296,5.4
c:vabb:387298,6.2.2
c:vabb:387301,6.2.2
c:vabb:387302,6.2.2
c:vabb:387303,6.2.2
c:vabb:387305,2.11
c:vabb:387306,6.2.2
c:vabb:387308,5.3
c:vabb:387312,6.2.2
c:vabb:387314,6.2.2
c:vabb:387315,5.1
c:vabb:387317,6.4
c:vabb:387318,5.6
c:vabb:387318,5.7
c:vabb:387319,6.2.2
c:vabb:387324,6.2.2
c:vabb:387326,6.4
c:vabb:387327,6.2.2
c:vabb:387329,6.2.1
c:vabb:387331,6.5
c:vabb:387332,6.2.1
c:vabb:387332,5.8
c:vabb:387333,6.3.1
c:vabb:387333,6.3.2
c:vabb:387334,6.2.2
c:vabb:387336,6.2.2
c:vabb:387337,6.2.2
c:vabb:387338,5.3
c:vabb:387340,6.2.2
c:vabb:387343,6.2.2
c:vabb:387346,6.2.2
c:vabb:387349,6.2.2
c:vabb:387354,6.2.2
c:vabb:387355,6.4
c:vabb:387356,6.2.2
c:vabb:387357,6.3.1
c:vabb:387358,6.2.2
c:vabb:387360,6.2.2
c:vabb:387361,6.2.2
c:vabb:387362,6.2.2
c:vabb:387363,6.2.2
c:vabb:387364,6.2.2
c:vabb:387365,6.2.2
c:vabb:387370,6.2.2
c:vabb:387371,6.2.2
c:vabb:387372,5.6
c:vabb:387372,5.7
c:vabb:387373,6.2.2
c:vabb:387376,5.6
c:vabb:387376,5.7
c:vabb:387378,6.2.2
c:vabb:387379,6.2.2
c:vabb:387382,6.2.1
c:vabb:387383,6.2.1
c:vabb:387385,6.3.2
c:vabb:387386,5.8
c:vabb:387387,6.2.2
c:vabb:387390,6.2.2
c:vabb:387392,6.1.2
c:vabb:387392,6.2.2
c:vabb:387393,6.2.2
c:vabb:387394,6.2.2
c:vabb:387395,6.2.2
c:vabb:387397,6.2.2
c:vabb:387399,6.2.2
c:vabb:387400,6.2.2
c:vabb:387401,6.2.2
c:vabb:387402,6.2.2
c:vabb:387403,6.2.1
c:vabb:387404,6.2.2
c:vabb:387407,6.2.2
c:vabb:387408,6.2.2
c:vabb:387409,6.3.1
c:vabb:387414,6.2.2
c:vabb:387415,6.2.2
c:vabb:387416,6.5
c:vabb:387418,1.3
c:vabb:387420,6.2.2
c:vabb:387423,6.2.2
c:vabb:387426,5.4
c:vabb:387427,5.7
c:vabb:387429,1.5
c:vabb:387429,2.7
c:vabb:387431,5.5
c:vabb:387432,5.1
c:vabb:387433,5.7
c:vabb:387434,5.2
c:vabb:387435,5.5
c:vabb:387436,5.6
c:vabb:387438,6.1.1
c:vabb:387440,5.2
c:vabb:387441,5.4
c:vabb:387443,5.4
c:vabb:387445,2.11
c:vabb:387447,1.3
c:vabb:387450,3.2
c:vabb:387450,3.3
c:vabb:387451,2.6
c:vabb:387452,5.5
c:vabb:387453,5.5
c:vabb:387455,5.7
c:vabb:387456,5.4
c:vabb:387457,5.3
c:vabb:387458,3.2
c:vabb:387459,5.4
c:vabb:387460,5.5
c:vabb:387460,5.6
c:vabb:387460,5.4
c:vabb:387461,5.1
c:vabb:387465,3.3
c:vabb:387466,6.2.2
c:vabb:387467,5.5
c:vabb:387468,5.6
c:vabb:387470,5.5
c:vabb:387475,5.1
c:vabb:387476,3.2
c:vabb:387477,6.3.1
c:vabb:387478,1.5
c:vabb:387479,6.1.1
c:vabb:387480,3.3
c:vabb:387481,3.2
c:vabb:387482,3.2
c:vabb:387482,3.3
c:vabb:387483,6.1.1
c:vabb:387483,6.2.1
c:vabb:387485,5.7
c:vabb:387486,6.4
c:vabb:387490,5.5
c:vabb:387491,6.1.1
c:vabb:387492,5.1
c:vabb:387493,5.6
c:vabb:387494,6.2.2
c:vabb:387496,5.5
c:vabb:387497,5.5
c:vabb:387499,5.5
c:vabb:387500,5.5
c:vabb:387501,5.7
c:vabb:387504,5.5
c:vabb:387507,6.2.1
c:vabb:387508,6.2.1
c:vabb:387511,6.2.1
c:vabb:387512,5.1
c:vabb:387513,3.3
c:vabb:387515,1.2
c:vabb:387517,5.5
c:vabb:387519,6.2.1
c:vabb:387523,5.6
c:vabb:387524,5.6
c:vabb:387527,5.4
c:vabb:387529,1.1
c:vabb:387530,5.2
c:vabb:387531,6.2.2
c:vabb:387534,5.4
c:vabb:387537,5.3
c:vabb:387538,5.7
c:vabb:387540,5.6
c:vabb:387541,5.4
c:vabb:387543,1.5
c:vabb:387543,6.1.1
c:vabb:387545,3.3
c:vabb:387546,5.6
c:vabb:387547,3.3
c:vabb:387548,6.2.1
c:vabb:387549,3.2
c:vabb:387551,1.2
c:vabb:387555,5.5
c:vabb:387557,6.2.1
c:vabb:387558,6.4
c:vabb:387561,3.3
c:vabb:387562,3.3
c:vabb:387562,6.3.1
c:vabb:387564,2.7
c:vabb:387565,5.5
c:vabb:387566,5.2
c:vabb:387567,5.5
c:vabb:387568,6.1.1
c:vabb:387570,5.2
c:vabb:387573,3.2
c:vabb:387575,3.3
c:vabb:387576,6.2.1
c:vabb:387577,5.2
c:vabb:387580,3.3
c:vabb:387584,5.7
c:vabb:387585,3.3
c:vabb:387586,5.2
c:vabb:387589,5.5
c:vabb:387590,6.3.1
c:vabb:387591,5.4
c:vabb:387592,3.2
c:vabb:387595,6.1.1
c:vabb:387596,5.4
c:vabb:387599,3.2
c:vabb:387601,3.2
c:vabb:387608,5.5
c:vabb:387610,5.8
c:vabb:387611,5.5
c:vabb:387612,6.5
c:vabb:387615,3.3
c:vabb:387615,2.6
c:vabb:387616,5.7
c:vabb:387617,5.2
c:vabb:387617,5.7
c:vabb:387618,5.6
c:vabb:387619,5.5
c:vabb:387620,2.11
c:vabb:387620,5.6
c:vabb:387620,5.4
c:vabb:387621,3.1
c:vabb:387622,1.5
c:vabb:387623,1.2
c:vabb:387623,2.7
c:vabb:387624,5.5
c:vabb:387627,6.4
c:vabb:387628,5.2
c:vabb:387629,5.6
c:vabb:387632,5.4
c:vabb:387635,6.2.2
c:vabb:387639,5.4
c:vabb:387643,3.3
c:vabb:387645,5.4
c:vabb:387647,5.4
c:vabb:387648,1.1
c:vabb:387649,5.1
c:vabb:387650,5.5
c:vabb:387650,5.6
c:vabb:387650,5.4
c:vabb:387651,5.5
c:vabb:387652,6.2.2
c:vabb:387653,3.2
c:vabb:387653,5.3
c:vabb:387653,3.3
c:vabb:387654,5.7
c:vabb:387657,3.2
c:vabb:387659,3.2
c:vabb:387660,3.2
c:vabb:387660,3.3
c:vabb:387661,5.5
c:vabb:387663,6.3.1
c:vabb:387668,6.1.1
c:vabb:387669,5.6
c:vabb:387672,3.2
c:vabb:387675,5.9
c:vabb:387679,2.1
c:vabb:387684,3.5
c:vabb:387687,6.2.1
c:vabb:387688,6.2.2
c:vabb:387688,5.4
c:vabb:387689,1.5
c:vabb:387692,5.4
c:vabb:387693,3.3
c:vabb:387703,5.5
c:vabb:387705,5.7
c:vabb:387708,5.7
c:vabb:387709,5.4
c:vabb:387710,5.5
c:vabb:387712,5.5
c:vabb:387714,3.2
c:vabb:387715,5.2
c:vabb:387719,5.5
c:vabb:387720,1.2
c:vabb:387722,5.6
c:vabb:387723,6.3.1
c:vabb:387724,3.3
c:vabb:387725,5.9
c:vabb:387726,3.3
c:vabb:387727,5.6
c:vabb:387729,1.2
c:vabb:387729,5.2
c:vabb:387729,2.11
c:vabb:387730,5.5
c:vabb:387731,5.7
c:vabb:387732,6.2.1
c:vabb:387733,5.5
c:vabb:387735,5.4
c:vabb:387736,6.4
c:vabb:387737,5.5
c:vabb:387740,5.2
c:vabb:387742,5.8
c:vabb:387743,5.5
c:vabb:387744,5.4
c:vabb:387745,5.6
c:vabb:387745,5.4
c:vabb:387746,5.1
c:vabb:387749,3.3
c:vabb:387752,6.2.1
c:vabb:387753,5.8
c:vabb:387754,5.6
c:vabb:387758,3.2
c:vabb:387759,0
c:vabb:387760,1.2
c:vabb:387763,3.2
c:vabb:387767,5.4
c:vabb:387768,3.1
c:vabb:387770,3.3
c:vabb:387771,6.1.1
c:vabb:387772,5.5
c:vabb:387773,0
c:vabb:387776,5.2
c:vabb:387777,3.2
c:vabb:387778,6.4
c:vabb:387780,5.5
c:vabb:387781,5.1
c:vabb:387782,6.2.1
c:vabb:387785,3.1
c:vabb:387787,5.1
c:vabb:387788,3.1
c:vabb:387790,6.4
c:vabb:387791,6.3.1
c:vabb:387792,6.2.1
c:vabb:387794,3.1
c:vabb:387795,5.1
c:vabb:387796,6.1.1
c:vabb:387798,5.2
c:vabb:387798,6.5
c:vabb:387798,5.1
c:vabb:387798,5.7
c:vabb:387800,3.2
c:vabb:387802,6.4
c:vabb:387804,5.5
c:vabb:387805,5.5
c:vabb:387806,5.5
c:vabb:387807,5.2
c:vabb:387808,1.5
c:vabb:387811,5.2
c:vabb:387813,5.5
c:vabb:387814,3.1
c:vabb:387816,5.1
c:vabb:387819,5.9
c:vabb:387820,6.3.1
c:vabb:387821,5.5
c:vabb:387822,3.3
c:vabb:387823,6.2.1
c:vabb:387824,3.3
c:vabb:387824,6.2.1
c:vabb:387825,3.2
c:vabb:387826,3.3
c:vabb:387827,5.7
c:vabb:387828,6.3.1
c:vabb:387832,6.1.1
c:vabb:387833,5.5
c:vabb:387834,3.1
c:vabb:387835,5.4
c:vabb:387836,6.3.1
c:vabb:387837,2.6
c:vabb:387839,5.2
c:vabb:387840,3.2
c:vabb:387842,5.2
c:vabb:387844,1.5
c:vabb:387845,3.3
c:vabb:387847,5.3
c:vabb:387848,5.9
c:vabb:387849,3.1
c:vabb:387850,1.3
c:vabb:387852,5.2
c:vabb:387854,2.1
c:vabb:387856,1.6
c:vabb:387856,1.5
c:vabb:387857,3.2
c:vabb:387859,5.9
c:vabb:387861,5.2
c:vabb:387862,5.5
c:vabb:387863,5.1
c:vabb:387864,3.2
c:vabb:387866,6.1.1
c:vabb:387866,6.2.1
c:vabb:387867,5.9
c:vabb:387868,5.6
c:vabb:387869,6.4
c:vabb:387871,3.1
c:vabb:387871,3.2
c:vabb:387872,2.6
c:vabb:387873,5.1
c:vabb:387874,5.4
c:vabb:387875,5.6
c:vabb:387876,6.2.2
c:vabb:387877,5.5
c:vabb:387878,5.6
c:vabb:387879,6.2.2
c:vabb:387880,3.2
c:vabb:387881,3.5
c:vabb:387883,3.2
c:vabb:387886,6.1.1
c:vabb:387887,5.5
c:vabb:387889,5.2
c:vabb:387891,3.2
c:vabb:387898,5.4
c:vabb:387899,6.2.2
c:vabb:387900,5.2
c:vabb:387902,5.5
c:vabb:387907,3.2
c:vabb:387907,3.3
c:vabb:387908,3.5
c:vabb:387909,6.2.2
c:vabb:387909,5.4
c:vabb:387911,2.11
c:vabb:387912,6.2.2
c:vabb:387913,6.4
c:vabb:387918,3.2
c:vabb:387919,5.7
c:vabb:387919,5.4
c:vabb:387920,3.1
c:vabb:387921,5.5
c:vabb:387924,6.4
c:vabb:387927,5.4
c:vabb:387928,5.2
c:vabb:387929,5.1
c:vabb:387930,6.2.2
c:vabb:387933,3.3
c:vabb:387936,5.5
c:vabb:387937,2.11
c:vabb:387938,3.3
c:vabb:387940,6.1.1
c:vabb:387940,6.2.1
c:vabb:387943,3.2
c:vabb:387947,6.2.1
c:vabb:387951,1.2
c:vabb:387952,3.2
c:vabb:387954,6.2.1
c:vabb:387955,1.2
c:vabb:387957,1.2
c:vabb:387958,5.1
c:vabb:387960,1.1
c:vabb:387961,5.2
c:vabb:387962,5.4
c:vabb:387965,5.5
c:vabb:387966,5.3
c:vabb:387969,5.4
c:vabb:387970,6.2.2
c:vabb:387971,3.1
c:vabb:387972,6.2.2
c:vabb:387974,5.2
c:vabb:387975,5.2
c:vabb:387976,6.2.1
c:vabb:387977,3.3
c:vabb:387979,5.5
c:vabb:387980,6.3.1
c:vabb:387981,5.2
c:vabb:387982,5.5
c:vabb:387983,6.1.1
c:vabb:387987,6.4
c:vabb:387988,5.7
c:vabb:387989,5.7
c:vabb:387991,5.4
c:vabb:387992,5.2
c:vabb:387993,3.2
c:vabb:387994,5.7
c:vabb:387995,2.11
c:vabb:387996,5.5
c:vabb:387999,3.3
c:vabb:388000,5.4
c:vabb:388001,6.3.1
c:vabb:388002,5.1
c:vabb:388004,5.1
c:vabb:388005,5.5
c:vabb:388006,6.3.2
c:vabb:388007,6.4
c:vabb:388008,5.5
c:vabb:388010,5.2
c:vabb:388011,3.2
c:vabb:388011,5.1
c:vabb:388012,5.5
c:vabb:388014,5.4
c:vabb:388015,6.4
c:vabb:388018,0
c:vabb:388019,5.7
c:vabb:388020,5.5
c:vabb:388021,5.3
c:vabb:388023,5.4
c:vabb:388026,6.2.1
c:vabb:388027,6.2.2
c:vabb:388028,5.5
c:vabb:388029,6.4
c:vabb:388030,5.7
c:vabb:388031,3.3
c:vabb:388033,5.2
c:vabb:388034,5.5
c:vabb:388035,5.1
c:vabb:388036,5.7
c:vabb:388039,5.4
c:vabb:388041,5.4
c:vabb:388042,1.4
c:vabb:388044,1.2
c:vabb:388044,5.2
c:vabb:388044,3.3
c:vabb:388045,5.9
c:vabb:388053,0
c:vabb:388055,6.2.2
c:vabb:388057,3.1
c:vabb:388058,5.6
c:vabb:388060,5.2
c:vabb:388061,5.6
c:vabb:388061,5.4
c:vabb:388064,5.2
c:vabb:388066,5.1
c:vabb:388068,5.7
c:vabb:388074,6.2.2
c:vabb:388078,5.5
c:vabb:388079,5.6
c:vabb:388080,5.5
c:vabb:388082,5.3
c:vabb:388083,3.3
c:vabb:388085,3.2
c:vabb:388086,5.2
c:vabb:388087,5.2
c:vabb:388088,3.1
c:vabb:388088,6.2.1
c:vabb:388088,5.1
c:vabb:388089,5.2
c:vabb:388093,3.2
c:vabb:388094,2.11
c:vabb:388095,5.6
c:vabb:388098,6.3.1
c:vabb:388099,6.2.1
c:vabb:388102,0
c:vabb:388104,5.6
c:vabb:388111,1.6
c:vabb:388112,5.3
c:vabb:388113,5.5
c:vabb:388115,6.2.1
c:vabb:388116,6.2.2
c:vabb:388119,5.4
c:vabb:388120,5.7
c:vabb:388122,6.1.1
c:vabb:388122,6.2.1
c:vabb:388126,3.3
c:vabb:388128,6.3.1
c:vabb:388130,5.5
c:vabb:388131,5.2
c:vabb:388133,5.4
c:vabb:388134,5.5
c:vabb:388137,5.2
c:vabb:388139,6.3.1
c:vabb:388140,5.1
c:vabb:388141,5.5
c:vabb:388144,5.5
c:vabb:388145,5.2
c:vabb:388146,1.5
c:vabb:388148,5.2
c:vabb:388148,5.7
c:vabb:388149,3.1
c:vabb:388150,1.5
c:vabb:388153,1.2
c:vabb:388156,3.2
c:vabb:388158,3.2
c:vabb:388159,1.6
c:vabb:388161,6.4
c:vabb:388163,5.8
c:vabb:388164,3.3
c:vabb:388167,0
c:vabb:388169,5.2
c:vabb:388172,5.6
c:vabb:388174,6.2.1
c:vabb:388176,6.3.1
c:vabb:388177,5.5
c:vabb:388180,5.5
c:vabb:388181,5.5
c:vabb:388183,3.3
c:vabb:388184,1.6
c:vabb:388185,3.5
c:vabb:388186,5.6
c:vabb:388188,5.5
c:vabb:388189,5.8
c:vabb:388190,1.2
c:vabb:388192,5.1
c:vabb:388194,3.2
c:vabb:388195,1.5
c:vabb:388195,5.6
c:vabb:388195,5.7
c:vabb:388195,5.4
c:vabb:388196,6.4
c:vabb:388197,2.6
c:vabb:388198,6.2.1
c:vabb:388200,5.7
c:vabb:388201,5.5
c:vabb:388202,6.4
c:vabb:388203,5.5
c:vabb:388204,3.5
c:vabb:388205,5.1
c:vabb:388206,2.2
c:vabb:388208,0
c:vabb:388212,5.9
c:vabb:388216,5.9
c:vabb:388221,5.9
c:vabb:388222,2.5
c:vabb:388223,5.6
c:vabb:388224,6.2.1
c:vabb:388225,5.4
c:vabb:388227,5.7
c:vabb:388228,2.1
c:vabb:388231,0
c:vabb:388234,6.2.1
c:vabb:388238,6.2.1
c:vabb:388239,3.3
c:vabb:388240,5.4
c:vabb:388242,5.5
c:vabb:388244,5.6
c:vabb:388246,3.3
c:vabb:388246,5.1
c:vabb:388248,5.9
c:vabb:388250,5.6
c:vabb:388251,3.3
c:vabb:388253,5.5
c:vabb:388255,3.2
c:vabb:388259,6.2.1
c:vabb:388260,1.1
c:vabb:388260,6.3.1
c:vabb:388261,5.2
c:vabb:388261,5.7
c:vabb:388264,3.2
c:vabb:388264,3.3
c:vabb:388266,2.1
c:vabb:388267,5.9
c:vabb:388270,3.2
c:vabb:388271,0
c:vabb:388273,5.5
c:vabb:388274,1.5
c:vabb:388275,2.1
c:vabb:388277,5.7
c:vabb:388278,5.5
c:vabb:388279,3.1
c:vabb:388281,6.2.1
c:vabb:388282,5.1
c:vabb:388283,6.2.1
c:vabb:388285,5.5
c:vabb:388286,5.1
c:vabb:388287,6.1.1
c:vabb:388288,6.3.1
c:vabb:388289,1.2
c:vabb:388289,5.2
c:vabb:388290,6.4
c:vabb:388291,3.3
c:vabb:388292,5.1
c:vabb:388296,1.7
c:vabb:388299,6.3.1
c:vabb:388300,3.2
c:vabb:388300,3.3
c:vabb:388301,1.2
c:vabb:388302,5.5
c:vabb:388304,5.4
c:vabb:388305,5.9
c:vabb:388308,3.2
c:vabb:388309,3.3
c:vabb:388311,6.1.1
c:vabb:388312,5.5
c:vabb:388315,3.3
c:vabb:388316,5.5
c:vabb:388322,5.1
c:vabb:388324,5.2
c:vabb:388325,6.2.2
c:vabb:388327,5.6
c:vabb:388327,5.4
c:vabb:388329,3.2
c:vabb:388329,3.3
c:vabb:388331,6.4
c:vabb:388333,3.3
c:vabb:388333,6.1.1
c:vabb:388334,3.1
c:vabb:388334,6.2.1
c:vabb:388334,5.1
c:vabb:388336,6.4
c:vabb:388337,3.2
c:vabb:388342,5.2
c:vabb:388342,5.7
c:vabb:388342,5.4
c:vabb:388343,5.4
c:vabb:388344,6.2.2
c:vabb:388345,5.7
c:vabb:388346,5.5
c:vabb:388347,5.5
c:vabb:388348,5.1
c:vabb:388353,6.2.1
c:vabb:388354,3.3
c:vabb:388355,5.2
c:vabb:388356,5.2
c:vabb:388358,3.2
c:vabb:388359,3.5
c:vabb:388360,5.7
c:vabb:388361,3.3
c:vabb:388361,2.6
c:vabb:388362,5.2
c:vabb:388363,5.1
c:vabb:388364,5.4
c:vabb:388365,1.5
c:vabb:388368,5.7
c:vabb:388371,6.2.2
c:vabb:388371,5.4
c:vabb:388372,2.2
c:vabb:388375,5.2
c:vabb:388380,5.3
c:vabb:388382,6.4
c:vabb:388385,5.6
c:vabb:388385,5.4
c:vabb:388386,3.3
c:vabb:388387,5.1
c:vabb:388388,3.3
c:vabb:388389,5.6
c:vabb:388390,5.7
c:vabb:388391,5.4
c:vabb:388392,5.1
c:vabb:388393,5.5
c:vabb:388394,5.9
c:vabb:388395,3.1
c:vabb:388396,5.5
c:vabb:388398,5.5
c:vabb:388399,5.5
c:vabb:388403,6.3.1
c:vabb:388404,3.3
c:vabb:388407,3.3
c:vabb:388407,6.3.1
c:vabb:388407,6.3.2
c:vabb:388409,5.5
c:vabb:388413,1.7
c:vabb:388416,5.4
c:vabb:388417,3.2
c:vabb:388418,6.2.1
c:vabb:388421,2.9
c:vabb:388422,3.2
c:vabb:388422,5.3
c:vabb:388423,3.2
c:vabb:388424,1.5
c:vabb:388425,5.2
c:vabb:388428,5.2
c:vabb:388428,5.7
c:vabb:388429,5.4
c:vabb:388432,5.5
c:vabb:388433,6.1.1
c:vabb:388433,5.5
c:vabb:388434,2.1
c:vabb:388436,5.1
c:vabb:388439,5.5
c:vabb:388439,5.4
c:vabb:388442,6.2.1
c:vabb:388443,3.3
c:vabb:388444,5.3
c:vabb:388446,5.5
c:vabb:388447,5.3
c:vabb:388447,5.7
c:vabb:388449,3.2
c:vabb:388450,5.5
c:vabb:388451,5.2
c:vabb:388451,5.7
c:vabb:388452,3.3
c:vabb:388455,5.2
c:vabb:388458,6.3.1
c:vabb:388459,3.2
c:vabb:388464,5.6
c:vabb:388465,5.4
c:vabb:388466,5.5
c:vabb:388469,6.2.1
c:vabb:388471,5.4
c:vabb:388472,6.2.2
c:vabb:388476,5.2
c:vabb:388477,6.3.1
c:vabb:388478,5.5
c:vabb:388479,5.6
c:vabb:388481,1.5
c:vabb:388484,6.2.2
c:vabb:388485,5.5
c:vabb:388490,5.8
c:vabb:388492,5.3
c:vabb:388493,2.6
c:vabb:388494,2.2
c:vabb:388495,6.2.1
c:vabb:388497,5.5
c:vabb:388500,3.2
c:vabb:388500,3.3
c:vabb:388501,5.4
c:vabb:388503,5.5
c:vabb:388504,5.2
c:vabb:388505,5.5
c:vabb:388507,5.5
c:vabb:388509,5.3
c:vabb:388510,6.4
c:vabb:388511,5.9
c:vabb:388512,5.2
c:vabb:388519,5.2
c:vabb:388521,5.5
c:vabb:388523,5.6
c:vabb:388524,5.5
c:vabb:388525,5.5
c:vabb:388527,1.1
c:vabb:388528,5.8
c:vabb:388529,5.2
c:vabb:388530,5.5
c:vabb:388531,3.3
c:vabb:388532,3.3
c:vabb:388534,3.1
c:vabb:388535,3.3
c:vabb:388537,5.5
c:vabb:388540,5.2
c:vabb:388543,5.7
c:vabb:388545,3.2
c:vabb:388547,3.2
c:vabb:388553,5.5
c:vabb:388554,3.2
c:vabb:388555,5.9
c:vabb:388562,5.9
c:vabb:388563,5.2
c:vabb:388565,5.7
c:vabb:388566,6.3.1
c:vabb:388567,5.5
c:vabb:388568,5.5
c:vabb:388573,5.5
c:vabb:388574,5.3
c:vabb:388575,1.5
c:vabb:388578,5.5
c:vabb:388581,3.3
c:vabb:388582,1.7
c:vabb:388584,5.9
c:vabb:388586,5.2
c:vabb:388592,6.3.2
c:vabb:388593,3.3
c:vabb:388595,5.5
c:vabb:388596,6.2.2
c:vabb:388598,3.2
c:vabb:388600,5.2
c:vabb:388600,5.7
c:vabb:388605,3.2
c:vabb:388608,5.2
c:vabb:388610,5.6
c:vabb:388611,5.5
c:vabb:388612,6.4
c:vabb:388612,6.2.2
c:vabb:388614,3.2
c:vabb:388616,5.5
c:vabb:388618,3.2
c:vabb:388620,1.2
c:vabb:388624,5.6
c:vabb:388625,5.6
c:vabb:388627,3.5
c:vabb:388628,5.5
c:vabb:388631,1.2
c:vabb:388631,5.8
c:vabb:388633,5.7
c:vabb:388633,5.4
c:vabb:388634,5.5
c:vabb:388636,5.2
c:vabb:388638,3.2
c:vabb:388638,3.3
c:vabb:388643,5.4
c:vabb:388645,5.1
c:vabb:388646,5.2
c:vabb:388647,5.6
c:vabb:388648,6.5
c:vabb:388650,5.5
c:vabb:388652,5.5
c:vabb:388655,5.5
c:vabb:388656,5.5
c:vabb:388658,5.2
c:vabb:388659,5.5
c:vabb:388662,3.2
c:vabb:388662,3.3
c:vabb:388668,5.5
c:vabb:388669,5.2
c:vabb:388670,3.2
c:vabb:388671,5.1
c:vabb:388673,2.1
c:vabb:388675,3.3
c:vabb:388676,3.2
c:vabb:388677,1.2
c:vabb:388677,2.6
c:vabb:388678,5.6
c:vabb:388679,5.5
c:vabb:388681,5.2
c:vabb:388682,5.5
