ID,Name,Start,End,Disciplines,Persons,Organisations,Publications,Alias,when_added
8579e26b-9a97-450f-a02f-a514abbe9bef,Heterogenous 3D microsystems processing Line for Complex multidisciplinatry device research ,2012-07-01Z,2018-12-31Z,['010103'],['5c25d7ce-5b1d-4980-956a-97b2c63d3322'],['139a6099-d605-4adc-8aea-f16604081f68'],[],[],1
64812e5d-ccfb-4dc2-a91c-1f8f43c41b16,ARCHIMEDES Acelerometry and Reservoir Computing for Home compatible Intelligent Multimodel Early Detection of Epileptic Seizures,2008-01-01Z,2015-10-31Z,"['050105', '030618', '030499', '010299', '050106', '030623', '010206', '030223', '020303', '010202', '030218', '010103', '010209', '010204', '030118', '020207', '010207', '050103', '010203', '030123', '010205', '010208', '010201']",['5c25d7ce-5b1d-4980-956a-97b2c63d3322'],['139a6099-d605-4adc-8aea-f16604081f68'],[],[],1
2f53d79e-e7cf-4e33-a9bb-faaed777043f,Assessment of the exposure and effects of parabens on epigenome wide DNA methylation thyroid hormone levels in newborns and neurocognitive abilities in children aged 4,2018-10-01Z,2022-09-30Z,"['010606', '010610']","['fdd304d6-9a89-4bce-82da-009a675b87c3', '76c28c26-d7b1-40d2-ace7-83c8f94132c5', '0233b56f-e2e3-4beb-b60c-5a82a10909d7']","['58b47c4b-995b-4a44-a894-62b6e44eb31b', '58b47c4b-995b-4a44-a894-62b6e44eb31b', '58b47c4b-995b-4a44-a894-62b6e44eb31b']",[],[],1
c41f12de-49a6-4c19-aa81-32a4d4881740,Artificial skin based on high density elastic optical sensors,2007-10-01Z,2009-10-01Z,"['020303', '020207', '020204', '020201', '020202']","['3d2c9e98-64a1-4a88-a48b-f6ee32ea988d', '5c25d7ce-5b1d-4980-956a-97b2c63d3322']","['16a28d37-6005-49e4-be1b-46b8c76f6640', '139a6099-d605-4adc-8aea-f16604081f68']",[],[],1
bb57fbd8-71bb-41e4-b647-9daf5aceef26,Modelling design and fabrication of microwave integrated circuits in textile materials,2014-01-01Z,2019-12-31Z,"['020204', '020202', '010303', '010103', '010309', '020201']","['5c25d7ce-5b1d-4980-956a-97b2c63d3322', 'ca6546ea-344f-4812-b230-e946a19498f3']","['139a6099-d605-4adc-8aea-f16604081f68', '16a28d37-6005-49e4-be1b-46b8c76f6640']",[],[],1
c8a2ff7a-e7f4-4692-8a13-6078cc842541,Diffusion of proteins in biological membranes a physical based microfluorimetric study ,2009-01-01Z,2012-12-31Z,"['0301', '0302', '0306']","['42b73d6c-a4a4-4d1b-9ac2-1b304afe9d58', '79b2d07d-6d09-4c86-a1ca-81e3ec5c0af4']","['b93f2caf-74d2-4440-9370-7f82a398498c', '0e8b1554-fd72-44f0-8605-ce2215426914', '0e8b1554-fd72-44f0-8605-ce2215426914']",[],[],1
ecc51283-ae27-4c0e-a33e-91e1adbeb78c,Lab on Chip sample preparation for high throughput biomolecule Electron Microscopy ,2019-11-01Z,2021-06-30Z,['02060102'],['5c25d7ce-5b1d-4980-956a-97b2c63d3322'],['139a6099-d605-4adc-8aea-f16604081f68'],[],[],1
69c3f3a7-cde2-4471-bb6a-e7984af39fb1,Fabrication of a Microfluidic Chip using MEMS Technology for Point of care Diagnosis of Bone Turnover Biomarkers,2014-02-01Z,2018-01-31Z,['020204'],"['5c25d7ce-5b1d-4980-956a-97b2c63d3322', '0f885604-915b-4dbd-a665-f05bef9b7b2c']","['139a6099-d605-4adc-8aea-f16604081f68', '139a6099-d605-4adc-8aea-f16604081f68']",[],[],1
e6d2505a-4261-4e75-906d-d6b7515af736,The Ageing Brain Early intervention for cognitive decline,2011-10-01Z,2016-07-31Z,"['030616', '030132', '030232', '039999', '030128', '030116', '030399', '030199', '030403', '030632', '030216', '030628', '030499', '030699', '030299', '030228']",['98515a4c-85bc-4a1f-92f1-220985660859'],['811eccb0-d1b0-4cf3-a4c6-42659bafb66d'],[],[],1
95aca1db-0775-4655-95a6-f6d6379d6f27,A multilevel integrative approach for the study of cellmatrix mechanics and mechanotransduction during cell adhesion,2013-01-01Z,2016-12-31Z,"['030104', '030204', '030604']",['42b73d6c-a4a4-4d1b-9ac2-1b304afe9d58'],['0e8b1554-fd72-44f0-8605-ce2215426914'],[],[],1
