ID,Name,Disciplines,WoS ID,Disciplines WoS,vabb ID,Disciplines vabb,Persons,Size,Alias,when_added
daba6ba3-612f-4214-80d7-eea045b649ab,Flexible shear sensor based on embedded optoelectronic components,"['0202', '0103', '0103']",['000290735800005'],"['0202', '0103', '0103']",[],[],"['9f37171d-6f66-4705-95e2-587fd577abfd', '7d318e06-af11-4ba9-8d31-56df94d9f3c9', '3d2c9e98-64a1-4a88-a48b-f6ee32ea988d', '5c25d7ce-5b1d-4980-956a-97b2c63d3322']",7,[],1
0bd21239-fc39-4c02-a5c9-0528cab81341,"Disruption, but not overexpression of urate oxidase alters susceptibility to pentylenetetrazole- and pilocarpine-induced seizures in mice",['0306'],['000380151900006'],['0306'],[],[],"['7a3fe6f7-6ff0-403b-b8c8-ab6c873a9bd3', '769414a8-acf4-416b-8c64-fd369a251399', 'a226416a-501f-4460-b364-cfa63d1111a5', 'a428c886-981e-4144-b657-06576d747033', '7701e442-c8b5-4f4f-901a-be139fdb75b8', '30b0c529-12ae-4a20-87b3-f6294f412c7a', 'fc77a0bc-403c-4106-a222-a229da476cde', '67035923-1ee9-46a0-bfe4-cce5ff94ba4b', '98515a4c-85bc-4a1f-92f1-220985660859']",11,[],1
98e07620-fd7a-4032-ae51-2efc8da2f565,Tuning the optical properties of poly(p-phenylene ethynylene) nanoparticles as bio-imaging probes by side chain functionalization,['0104'],['000405646200057'],['0104'],[],[],"['c487e4b9-4e48-456c-b1f3-110bf1c0f646', '2f3890fd-0cfb-4c86-9f6d-a11d179c3c6f', '2d95cb4f-9aff-498c-886b-4ec3d5837e5d', '42b73d6c-a4a4-4d1b-9ac2-1b304afe9d58', '37fe015d-03d6-4b88-9abe-3cd0c12759c1', '92662d84-dbae-436c-b217-48ab5de4d67f', '3035a1e9-e13d-4b82-9616-e7ce1d6c935e']",8,['b2c9b1d5-7047-4bf1-87f6-ad2ca88c450f'],1
af2af97d-7498-4ff0-b85d-1834ed41292a,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,1
73de9eb3-e862-4fa2-a943-4691095fbd70,The need for transparency and good practices in the qPCR literature,['0306'],['000326507600016'],['0306'],[],[],"['b81dbad9-4035-4c80-9c68-a65885a6d7e8', '0233b56f-e2e3-4beb-b60c-5a82a10909d7', '7793a525-3f5f-4f85-8b0e-4c9189b6e285', '96768051-b1a6-4591-b45d-6b0aede1bbd7']",84,"['3616e746-daf7-46f5-96aa-4c7f66d7cbf5', '4bf193c0-bc3b-4aeb-b40f-43b7525b47f5']",1
26c5a2af-f66e-4c05-98dc-f6530f328282,Determinants of placental iodine concentrations in a mild-to-moderate iodine-deficient population: an ENVIRONAGE cohort study,[],['000592435600001'],[],[],[],"['242b7b43-215c-47fe-a942-0372e1e97039', '3673ad84-be69-4170-a6ed-50cc2538ca9f', '5b247811-6a9f-4390-88a1-67a04c35a0a1', '0233b56f-e2e3-4beb-b60c-5a82a10909d7', '96c4de28-f309-4aee-8f57-f1bdbbb7fc43', 'fdd304d6-9a89-4bce-82da-009a675b87c3']",7,['cc32b3f6-b580-43ca-acae-f58396ec79da'],1
12e6aeeb-46bb-4708-8c44-aef215eaf068,Biocompatible packaging solutions for implantable electronic systems for medical applications,[],[],[],[],[],"['e8f3217b-ab46-4430-9d56-64edb79aa12c', '5c25d7ce-5b1d-4980-956a-97b2c63d3322']",6,[],1
d9e09f7b-3083-4ade-a2b8-8105869365da,Regional brain perfusion changes during standard and microburst vagus nerve stimulation in dogs,['0306'],['000335623100002'],['0306'],[],[],"['77731edd-a488-4a7e-a58c-bfd4cc9af851', '88da3c8c-d97d-4262-9dd9-b27c6e08afae', '7a3fe6f7-6ff0-403b-b8c8-ab6c873a9bd3', '67035923-1ee9-46a0-bfe4-cce5ff94ba4b', '98515a4c-85bc-4a1f-92f1-220985660859', '2c5e03b0-86c7-41d3-849a-b53cef811d0d', 'f695b16c-9c20-490c-91a5-4db15ab49f19', 'd8a7e79a-71a7-4e75-a7fd-bf202ade09cc', '3c840f02-ad9f-4cc8-a9c5-057cb9d080ef', 'a6f7136d-2d19-4589-90bd-5115e102e767']",14,[],1
c3560d97-49f7-4035-819b-9a8e21bc8d9b,Local delivery and cell therapy for the treatment of refractory epilepsy,"['0306', '0501']",['000269804100033'],"['0306', '0501']",[],[],"['7a3fe6f7-6ff0-403b-b8c8-ab6c873a9bd3', '52013c7c-298f-4d86-94b1-779e81dde567', 'd511bc9c-4a8b-4067-87d8-035b29ccce57', 'fcc0af3e-352e-4bf7-9240-40031137b0c8', '67035923-1ee9-46a0-bfe4-cce5ff94ba4b', '98515a4c-85bc-4a1f-92f1-220985660859']",9,[],1
c54403bb-9064-4ce0-996c-06b849498020,2.5D smart objects using thermoplastic stretchable interconnects,[],[],[],[],[],"['dc8590a7-0bb2-45d7-8d78-af4ae5e6d594', 'edfdc605-a0fb-47c0-adb4-89f1221deffe', 'f5cf6e66-73f1-4864-8e70-b3205b85d05b', 'f005a9a7-09cd-4aa1-9edc-d28a65f0127c', '53b4cdbd-eafb-4d08-9e99-2f151e5e1a01', '5c25d7ce-5b1d-4980-956a-97b2c63d3322']",7,[],1
17dfef55-cd27-473e-a785-598f71206022,Integration of stretchable and washable electronic modules for smart textile applications,['0104'],['000309119000010'],['0104'],[],[],"['e48c2331-39e3-4811-b1f2-d664dd2a35bd', '53b4cdbd-eafb-4d08-9e99-2f151e5e1a01', '5c25d7ce-5b1d-4980-956a-97b2c63d3322']",4,[],1
9d689d4c-d6e8-4e81-940f-f1f1c3c61fe0,Design and Integration of Flexible Sensor Matrix for in Situ Monitoring of Polymer Composites,"['/', '0104']",['000446276300014'],"['/', '0104']",[],[],"['6710767e-9c9b-4376-a8a0-43d34af69749', 'e48c2331-39e3-4811-b1f2-d664dd2a35bd', '5c25d7ce-5b1d-4980-956a-97b2c63d3322']",8,[],1
268e5aa8-ceda-4a84-9035-2bb8bf437ebb,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,1
1f952f82-7a0f-4d94-8f5f-4355d487d3ad,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,1
