ID,Name,WoS disciplines,Disciplines,Persons,when_added
a52bc699-dfbf-42ac-8890-4069666bc8d0,Guidelines for Optimisation of a Multiplex Oligonucleotide Ligation-PCR for Characterisation of Microbial Pathogens in a Microsphere Suspension Array,['000349718700001'],"['0306', '0306']","['3cf47c3c-114b-4796-a437-0e874046052f', 'eb3d9780-db85-4532-9320-c17fbf6f52bc', '082b880d-29ab-4399-982b-54ef1b21dacb', 'd3da3c4c-8e78-49bb-bc62-d47e9f96936b', '352cf5dc-7d1a-4392-913a-86ff4c29d87a']",1
5b2d0fb1-0da9-4683-8092-bf58a84381a4,Bacterial networking,[],[],"['eb3d9780-db85-4532-9320-c17fbf6f52bc', '082b880d-29ab-4399-982b-54ef1b21dacb']",1
4e0e507a-225e-4f83-9bf4-d416afc9f02f,Role of STAT-1 and IRF-1 in cytokine-mediated dysfunction and apoptosis in mouse islets of Langerhans,['000280689700455'],"['0306', '0306']","['20defeaa-7bfe-4ff1-85b1-f2f9300a21fe', 'fc2cadfd-a598-4f7d-8d09-285dbe7dc800', '01c0fe09-cfd7-4570-b1c5-2e709738b6c7', 'cc8953fa-26df-4a83-b42b-54c1d182d985', '7298b9cb-e762-49f5-a211-50d4d3e25cc3', '0a750c97-ba5e-410e-9cdd-4dd141d707e0']",1
4a391bae-18cf-42ea-9538-8dbaeecf4ae2,Verenigde Naties: Mensenwerk,[],[],['8d991f4d-1e5d-46e7-befa-a009b746cbaa'],1
9b18eac2-d3b8-4a78-a1c6-e1516374d579,The Five Commandments of Activity-Aware Ubiquitous Computing Applications,['000269037100028'],[],"['a932366f-b0bd-4908-9f48-07d25d3fd912', 'a932366f-b0bd-4908-9f48-07d25d3fd912', 'a932366f-b0bd-4908-9f48-07d25d3fd912', 'a932366f-b0bd-4908-9f48-07d25d3fd912', '8816e1e1-8d1a-4130-b769-8cbda0ab959d', '8816e1e1-8d1a-4130-b769-8cbda0ab959d', '8816e1e1-8d1a-4130-b769-8cbda0ab959d', '8816e1e1-8d1a-4130-b769-8cbda0ab959d', 'eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716', 'eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716', 'eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716', 'eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716', '01809df1-01f0-4361-bcda-8b763f56a4be', '01809df1-01f0-4361-bcda-8b763f56a4be', '01809df1-01f0-4361-bcda-8b763f56a4be', '01809df1-01f0-4361-bcda-8b763f56a4be']",1
193f4c76-c8a5-4e03-bb76-fcc3da6a8331,Regarding “Mise en oeuvre des obligations internationals de la Communauté dans les ordres juridiques de la Communauté et de ses Etats membres” by Jean-Victor Louis (1997/-I/II): the European Union and International Law,[],[],['8d991f4d-1e5d-46e7-befa-a009b746cbaa'],1
3bae9ae1-7009-4dba-bd50-b0832e45f06e,[Basal insulin degludec (Tresiba®)].,[],[],"['7298b9cb-e762-49f5-a211-50d4d3e25cc3', '11ae0a97-fffe-4dac-848f-c9c3ebfcb95a']",1
187350ee-3fbe-4bca-92c4-45384d653cb0,Quantitative changes of Sialoadhesin and CD163 positive macrophages in the implantation sites and organs of porcine embryos/fetuses during gestation,['000267245600004'],"['0306', '0306']","['b6f7bd9c-7140-415f-b428-8b47a514d247', '0487dc8f-a748-45e5-8996-55a5afa6fc48']",1
b5e90d8e-88ee-4177-8430-f71ff13367d6,Discussions,['000309183600003'],"['0106', '0501', '0303']",['0e372ef9-b178-4350-b169-2b8a6a475e9b'],1
ed84118a-342c-4dad-85f9-d30b4244ae4b,The beta-cell in type 1 diabetes: What have we learned from proteomic studies?,['000358012000012'],['0306'],"['0f3f2b68-23c6-4fe0-874f-db7b32c2e674', '34109c8e-8429-43cf-966e-1ddc6bb005f2', '7298b9cb-e762-49f5-a211-50d4d3e25cc3', '20defeaa-7bfe-4ff1-85b1-f2f9300a21fe', 'd367ab59-ad17-4729-be7d-55c4eaaf9521', '1fbb07df-6f0b-402b-9105-2540f4d9ac13']",1
96e78e6e-7022-4f6d-8bc3-b8c8e58a1a6d,The Transatlantic Trade and Investment Partnership: Making the right choices?,[],[],"['8d991f4d-1e5d-46e7-befa-a009b746cbaa', '3130d2c3-e46f-4d62-baa0-72c811703c4f']",1
ac9f2f54-938a-4ca2-bb66-55b284b4aeec,Adaptation to high ethanol reveals complex evolutionary pathways,['000361466200481'],"['0306', '0306']","['d5d30adc-41aa-44f3-b7c1-27ff066492bf', '3d9836e2-646c-4c71-ad5d-4a43574ee75f', 'e14d363a-7df6-4ff9-8c2f-58e53a122b2e', 'fd7eaae3-bb32-4b11-abd2-fe465522b4db', 'eb3d9780-db85-4532-9320-c17fbf6f52bc', 'aa26fe5b-8b8e-45f1-9a42-8d10a629d01d', 'f333fd6f-af9c-4a5f-a54a-5bcb0573abb5', '527330c3-0485-4f6d-a19e-d824193e9c1c', '432d9cbf-831e-49f0-8415-14d9f259d8d5']",1
5013c1d5-849b-477b-9a31-092844f2319d,"Low doses of anti-CD3, ciclosporin A and the vitamin D analogue, TX527, synergise to delay recurrence of autoimmune diabetes in an islet-transplanted NOD mouse model of diabetes",['000308354600022'],"['0306', '0306']","['b83be83e-8fbb-4724-be1d-adf02eb3083e', '316a036e-e7e9-4d7e-8903-f1fd45a97c9a', '158d160a-d5e7-4ab4-bd90-a4c6ea15b79b', '2a0ee346-0610-4ba4-bd40-40ea2451ab8e', '674a54ee-cefe-43a0-8008-4145ab0e9f5e', '01c0fe09-cfd7-4570-b1c5-2e709738b6c7', '7298b9cb-e762-49f5-a211-50d4d3e25cc3', '2c41cc79-334f-4973-b80b-3833ccd04255']",1
ebb68147-92b7-49ec-b53e-868f9ccbf009,Experimental approaches to identify small RNAs and their diverse roles in bacteria - what we have learnt in one decade of MicA research,['000363427500001'],['0306'],"['8b393b03-9dbe-43cb-a421-fc57c1540b71', 'be29c71d-8643-465c-aae4-4ce5ba6352c5', '082b880d-29ab-4399-982b-54ef1b21dacb']",1
e02ddf7e-e3ea-4f6d-b91d-36b56f8a4fe7,Characterization of a primary cell culture from lymphoid organ of Litopenaeus vannamei and use for studies on WSSV replication,['000342529400024'],"['0401', '0107']","['ff96534a-66fc-4c4e-b938-e78a8ff39a6c', '9f52848f-b95c-472e-8d6b-9fe8db6ebd78', 'e86c07d3-f13b-4ccb-a4b8-0a6a14129d65', 'e86c07d3-f13b-4ccb-a4b8-0a6a14129d65', 'cd1750f0-36dd-49b0-8a5a-01cb13704273', 'cd1750f0-36dd-49b0-8a5a-01cb13704273', 'b6f7bd9c-7140-415f-b428-8b47a514d247', '0dd471b4-beaa-4fd9-813e-1e998eee0b7e', 'e1ab541c-6830-45a4-a2a4-a42f94cdeacf', '65b3f023-53fc-4d1a-9584-06d5c74769fb', '6734e9bb-c9dc-4939-a32a-c8c1c72bcc2e']",1
71f49a58-0943-433e-8f0c-faa18b237fe6,A user study for comparing the programming efficiency of modifying executable multimodal interaction descriptions. A domain-specific language versus equivalent event-callback code,[],[],"['f76e3497-152b-4ddf-8436-78558978a4fb', 'f76e3497-152b-4ddf-8436-78558978a4fb', 'f76e3497-152b-4ddf-8436-78558978a4fb', 'f76e3497-152b-4ddf-8436-78558978a4fb', '1086a6a5-8106-48ce-96d6-4f5a3c6a41b2', '1086a6a5-8106-48ce-96d6-4f5a3c6a41b2', '1086a6a5-8106-48ce-96d6-4f5a3c6a41b2', '1086a6a5-8106-48ce-96d6-4f5a3c6a41b2', 'eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716', 'eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716', 'eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716', 'eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716', '01809df1-01f0-4361-bcda-8b763f56a4be', '01809df1-01f0-4361-bcda-8b763f56a4be', '01809df1-01f0-4361-bcda-8b763f56a4be', '01809df1-01f0-4361-bcda-8b763f56a4be']",1
b3c6129b-165a-4623-a2ff-29837f9a16b0,Wetboek Internationaal Privaatrecht,[],[],"['a895ade1-c3c1-4367-8dbe-62169576bbcf', '5fe1ac30-59fa-4c70-9c3a-42633f1f4e69', '2252d390-df2a-41b6-bc4c-dcdeac3dab3f', '65a9aa26-c089-4083-8c57-12fc124607aa']",1
2e586c13-d1ce-457d-9027-eefdcc14cc15,Calcium Insufficiency Accelerates Type 1 Diabetes in Vitamin D Receptor-Deficient Nonobese Diabetic (NOD) Mice,['000297376500018'],['0306'],"['01c0fe09-cfd7-4570-b1c5-2e709738b6c7', '7298b9cb-e762-49f5-a211-50d4d3e25cc3', 'eaaf6748-e606-4cc7-8160-3f8e01f0fa5d', '2521948e-fe2d-41f1-90b7-9ba7ab3c487c', '4dabf995-23fe-4bd9-9070-104a66e80209']",1
ce6b6081-c933-4154-a8c3-cf018eaf7cb9,The prosecution of genocide - In search of a European perspective,[],[],"['8d991f4d-1e5d-46e7-befa-a009b746cbaa', '993d0ae8-c07a-4173-8b41-29b69017e819']",1
687d34d2-1e72-48df-a0f3-c13c24aefcac,"Terrorism, Multilateralism and Regionalism: Some Amuse-Gueule Reflections in a Transatlantic Perspective",[],[],"['8d991f4d-1e5d-46e7-befa-a009b746cbaa', '91eb2f81-a477-4151-bd0b-2957e02cc73b', 'd50c2fec-0fa0-4703-9cf4-272c98f41918', 'f27c188a-13f6-49f7-8b8e-a9466944d79d']",1
16f6de95-306a-480c-b0e9-1b9a58806c2f,Glycemieregeling en cardiovasculaire uitkomst bij type 2 diabetes: 4 jaar na ACCORD,[],[],"['82cb09bf-aca7-4d91-b34c-e9e16ea35d30', '7298b9cb-e762-49f5-a211-50d4d3e25cc3']",1
6e222a92-b39e-445f-b4e4-5c56b249d536,Differences in Env and Gag protein expression patterns and epitope availability in feline immunodeficiency virus infected PBMC compared to infected and transfected feline model cell lines,['000389729700029'],['0306'],"['d84e5259-4089-4bf8-adb1-4e69c812b74a', '99bc56c5-1b16-45dc-99e4-45710cd330fa', 'b6f7bd9c-7140-415f-b428-8b47a514d247', 'd9cc0408-8581-4c77-b61f-ade9f666ce97', '9b0535c6-9805-4083-aa74-aa549fdf964d', '237eb385-7593-4cc4-aa3d-29aaebdc88c2', 'bf9692e1-40e5-416d-82c8-1b496ddf537e', 'cb9a33f2-9ee4-4b68-999e-887655892f50']",1
21f95444-b734-432e-96bf-a9d04b027219,Zwangerschapsdiabetes: tijd voor het gebruik van de nieuwe consensus screeningsstrategie en diagnostische criteria?,[],[],"['28d5b602-57fc-494b-a71b-1da23afd85ac', '7298b9cb-e762-49f5-a211-50d4d3e25cc3', '0dbfc9e5-b483-48df-97cb-b3cb15668464', '76a6141f-aa43-4627-9d2c-fb0049ecfb27']",1
04d99985-8044-482b-98e5-8c39e8b3d59e,Screening for pregestational and gestational diabetes in pregnancy: a survey of obstetrical centers in the northern part of Belgium,['000329706200001'],['0306'],"['82cb09bf-aca7-4d91-b34c-e9e16ea35d30', '28d5b602-57fc-494b-a71b-1da23afd85ac', 'b6df31df-be51-4c62-97bd-ae60fa43e1ec', 'd7b3bf9d-686b-41ed-9ddd-96a86f3791b5', '7298b9cb-e762-49f5-a211-50d4d3e25cc3', 'd136620f-18ef-44ca-ac7d-1838eaa169bb', '74b7699e-9f0b-4b83-9d01-b9c9fc7662cb']",1
663781d4-23a7-4e31-8877-40270c9bdde6,SGLT inhibitors in type 1 diabetes: weighing efficacy and side effects,['000555754500001'],[],"['7298b9cb-e762-49f5-a211-50d4d3e25cc3', 'ee3c950f-54f9-4c24-a665-18857576ef25', 'fbf3b74d-b766-4e60-95d6-8e4aec6a3e8c']",1
379c7fa0-a42d-4d88-b49c-f2a5ff4babae,"A randomised, double-blind phase 3 trial of dapagliflozin add-on to saxagliptin plus metformin in type 2 diabetes",['000359820901431'],"['0306', '0306']","['7298b9cb-e762-49f5-a211-50d4d3e25cc3', 'fa730266-980b-4168-882b-18eec62b14b5', '1546262f-565f-42dd-a5a4-8dfcd62540f8', '791a64fb-5dc4-485d-84d6-9c2cb263e0c9', 'aa35efb9-3e27-448e-af80-227606504a78', 'bba8c3cc-7b13-4115-bb31-1144b3b30da7', '0b86bd40-170d-4e92-af1f-e0686c418ffa', '22b3d35d-27ba-4cd5-bec9-7294ec8a6f22']",1
d94c7013-6a0f-4176-838a-04fe946a1f13,Analysis of self-antigen specificity of islet-infiltrating T cells from human donors with type 1 diabetes,['000389549000027'],"['0306', '0306', '0306']","['0f3f2b68-23c6-4fe0-874f-db7b32c2e674', '20defeaa-7bfe-4ff1-85b1-f2f9300a21fe', '7298b9cb-e762-49f5-a211-50d4d3e25cc3', 'df04470b-997f-47c7-bb35-ac4ba58aff87', '1c290951-b137-4a07-8d7c-07d98ea59cbc', 'f7c8d6b1-dcd1-47ec-b4df-0d2b8f01c186', '71bb7dc2-dc4f-43b5-b44a-746b64115cd8', 'a7e69164-8100-4c34-b10e-7440ff4a5e9b', '5172d79a-2dd8-48cb-a03a-a47be9cfd1c3', '622d99d5-92e3-49d4-8417-37039b379206', '760c1b7d-02e2-44ba-97ed-e7efc87b088c', 'a4b8d2b9-1ef4-45d7-8ed6-a766e4725aa3', '136d83d0-09e6-479f-bdf6-e5226a3443e0', 'dc9a5672-a5cc-47e3-b904-424387131a60', '56184b26-ee35-494c-9fa8-f52c8706aadf', '35c5b702-5399-496a-a800-e5267b1ff865', 'f8f0c7d5-429b-4e77-8eb3-4b1a1574b1a3', 'e887e912-ead8-45ca-be5f-5072b8689a20', 'ba43b268-b2e5-4810-9d1c-4b82667d5fc2', '6662c02c-1bee-4db2-9100-dea6cceca3b4', '9d8e5772-c4f5-4581-a4c6-ef5627e33d4a', '2582a01f-3f3b-432e-a1bf-a2f5e3985949', '565fea83-1bfa-461b-a722-602590b3563a', '1444cf93-2a27-4597-b177-8c8c7cb5ace5']",1
b67fbbbc-bce4-4925-8e5e-a4a48d672449,Identification of the CD163 protein domains involved in infection of the porcine reproductive and respiratory syndrome virus,[],[],"['a10d54a9-326f-45da-8f35-291956f9e940', '6472de26-7ff9-461b-84ee-e96f9f659a8c', 'b6f7bd9c-7140-415f-b428-8b47a514d247', '40de94b9-2a02-4177-ad1d-e6333f75d9a1']",1
7872b853-7df5-4c6b-8f0c-c44165d07b30,Intestinal Delivery of Proinsulin and IL-10 viaLactococcus lactisCombined With Low-Dose Anti-CD3 Restores Tolerance Outside the Window of Acute Type 1 Diabetes Diagnosis,['000543360200001'],[],"['659245b8-f495-4cf9-9ff0-64712c4661e4', '1abf0960-b9b3-4d67-90d9-4e4feb3c4d98', '01c0fe09-cfd7-4570-b1c5-2e709738b6c7', '7298b9cb-e762-49f5-a211-50d4d3e25cc3', 'b9335f6e-6503-4b54-ab6f-2056f6487cd8', '6144efb6-6536-4c76-9abd-6fc1e59c5f7f', '77b6f2df-be8f-4ed1-8645-4cc84deed3bb', 'a308976a-6597-405e-9178-35a391271ae4', '83aff6db-9b70-49d6-b921-b16f679462e7', 'e750d262-9b0f-46f5-9ff2-9b5b4d4d33f1', '949384ba-608f-4541-8f44-508136447c32', 'de147514-d150-4637-a1ff-9ee44af59ca6', '9bf38ff2-fa04-4d74-9d09-4d5fc63a4e20', '2084a873-7714-4462-824f-950834ca8ccf', '6ae680be-b2e4-4720-850c-dc72da571319', 'ba857232-fe8f-4f91-b9ca-c6ae7731d1e2', 'bfc95a15-603e-4d2c-ac0b-96f310b70586']",1
22fe6ab0-ec0a-4e5e-bd13-014cc67c454e,"StrutModeling: A Low-Fidelity Construction Kit to Iteratively Model, Test, and Adapt 3D Objects",['000455360100041'],[],"['951aa85c-7136-41fa-9aec-799b0f53896c', '951aa85c-7136-41fa-9aec-799b0f53896c', '951aa85c-7136-41fa-9aec-799b0f53896c', '951aa85c-7136-41fa-9aec-799b0f53896c', 'eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716', 'eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716', 'eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716', 'eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716', '266e5db4-45d5-4c1f-bb58-755bb5afb7e8']",1
b67220c9-659d-480c-841e-43f5c47daac0,Inhibition of glutamine synthetase in monocytes from patients with Acute-on-Chronic Liver Failure resuscitates their antibacterial and inflammatory capacity,['000496491100017'],['0306'],"['674a54ee-cefe-43a0-8008-4145ab0e9f5e', '85aa351e-1e10-4d44-aa79-886e9e6fc1bf', '1ecf4266-523f-41a9-843e-21b6de98434d', '0e7b7973-44fe-4227-b1fe-4ac27990b954', 'f156c410-d64f-4225-9da1-242c4a1cf631', '7815af3d-3562-48d2-8d8c-ad0e6ade2c7a', '24c27436-fcdf-42a1-a831-89f168c12d12', '92d8491e-0bcb-4581-bc91-6dc882db8843', '1ee28d1c-c549-4da7-9a6b-c487789f93a3', '1a6871d4-cc46-46b2-ab33-8916250afeba', 'bace5bdf-071a-4cf7-a079-3bc8d848fdfc', '43cd79ee-b5c3-4481-a1d5-f6babcf632e0', '30099136-6d6e-442b-addf-b3f25d17f0ec', '26a1ded1-c19b-4290-8275-310b9f9d3df2', 'dc034057-772a-4764-acb3-bb5736d0c0ac', 'b6635c86-c6f0-4ee6-9251-d23ef1e277de', '3fdf9397-3fc0-4a0b-b701-d0062a7cc488', '3c78c4c6-a2b2-490f-ad01-dc245e81254c', '1877bb31-961e-48dc-99bb-958ba3e89e89', 'de2446ca-11b9-469b-9329-f609078b58a4']",1
8e357d2e-e848-4e9c-bed9-5e7ea557d123,"The United Nations, the European Union and Multilateral Action against Terrorism",[],[],"['8d991f4d-1e5d-46e7-befa-a009b746cbaa', 'bb5e6de5-41f2-4041-b172-c2ffc69a8b05', 'f2fa0d7d-74d5-40d9-99e5-60c3746cbb7a', '6be89115-2d67-412f-a075-f190221b5696']",1
7a6e9102-845a-4d97-8b89-b6b01928dbdd,Role of p21-activated kinases 1 and 2 in pseudorabies virus US3-mediated effects on apoptosis and nuclear egress,[],[],"['b6f7bd9c-7140-415f-b428-8b47a514d247', 'd6e0b540-cce3-44fb-bb14-ce16036864d3', 'd6e0b540-cce3-44fb-bb14-ce16036864d3', 'bd531feb-45a6-4fbf-a0d1-e44e6b00794c', '94cfc08b-9ce2-4ae4-9dc1-eceb6aecb6bb', 'e1792541-13b2-4f15-b4df-4f9fa3cdbe18', 'e592b73f-78df-4627-af06-2e5a9ca50e51']",1
4a096790-12e5-4c4f-8000-b3f3e997a085,Omics derived networks in bacteria,['000322816200011'],"['0306', '0501']","['eb431839-45fa-49c4-9873-46c1c935a81f', '0bc67860-8a83-43ec-b5f6-ddea01abafa2', 'eb3d9780-db85-4532-9320-c17fbf6f52bc']",1
0d222769-7d42-44e3-94fe-5b2de51dd9b2,"Time to Reconsider Status: the IMF, the EU, the Euro Area and Its Sovereign Debt Crisis",[],[],"['8d991f4d-1e5d-46e7-befa-a009b746cbaa', 'dccafbb0-abd8-45ea-923a-3424ca83cc25', 'e43faa01-aecb-46f8-a077-1015e5b1f4b9', '57c98915-73a8-4e60-898b-ea48c5f71b4d']",1
018888db-0f08-4472-b36c-d67f0e319c8b,PervasiveCrystal: Asking and Answering Why and Why Not Questions about Pervasive Computing Applications,[],[],"['8816e1e1-8d1a-4130-b769-8cbda0ab959d', '8816e1e1-8d1a-4130-b769-8cbda0ab959d', '8816e1e1-8d1a-4130-b769-8cbda0ab959d', '8816e1e1-8d1a-4130-b769-8cbda0ab959d', '8a66728f-b7e9-4436-b62d-80869d7100e0', '8a66728f-b7e9-4436-b62d-80869d7100e0', '8a66728f-b7e9-4436-b62d-80869d7100e0', '8a66728f-b7e9-4436-b62d-80869d7100e0', 'eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716', 'eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716', 'eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716', 'eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716', '01809df1-01f0-4361-bcda-8b763f56a4be', '01809df1-01f0-4361-bcda-8b763f56a4be', '01809df1-01f0-4361-bcda-8b763f56a4be', '01809df1-01f0-4361-bcda-8b763f56a4be']",1
b1c7eb4f-4cc3-487b-ae90-9af11a2a07ea,Patients&#39; experiences with patient-centred care are associated with documented outcome of care indicators for diabetes: findings from the Leuven Diabetes Project,[],[],"['725e76c3-bd07-4498-822c-938ea6e60d4e', '1c612a53-413e-4e2b-b2cc-28c369a6498e', '0c2866e8-f377-4922-bfa5-b09584c67fb4', '40844ff6-3202-41e5-9020-3415dc60774e', '0ecd863e-8470-455d-bdb0-db91b12da87b', '7298b9cb-e762-49f5-a211-50d4d3e25cc3', '0d1fe171-b906-4417-ab91-1b4e36992186', '82e72b9b-0060-4806-9d16-fc7282f2ae72']",1
a6af5e71-a173-41bf-ac2c-16b6b81eb111,Invited commentary: G-Computation-lost in translation?,['000289301200003'],['0304'],"['0e372ef9-b178-4350-b169-2b8a6a475e9b', '2a9d50e3-010d-45e1-8abf-99e523891849']",1
1e3298e2-c368-468e-9129-21c57e5b131c,Antigen- Specific Therapy With Human Proinsulin and IL10 in Combination With Short- Course Monoclonal CD3 Antibody in Preclinical Models of Islet Transplant,['000338033301504'],['0306'],"['8bc5507a-a85c-474a-b6a6-ab78a21be207', '158d160a-d5e7-4ab4-bd90-a4c6ea15b79b', '316a036e-e7e9-4d7e-8903-f1fd45a97c9a', '674a54ee-cefe-43a0-8008-4145ab0e9f5e', '01c0fe09-cfd7-4570-b1c5-2e709738b6c7', '7298b9cb-e762-49f5-a211-50d4d3e25cc3', 'bd508aea-54f4-4f7c-a7de-f8e1d736dff8', '269ddeb8-e424-4685-909f-f32d88aa4026']",1
30b8ad3c-9fb2-4477-8cd6-34c212486b0d,Keuze van woonplaats naar internationaal recht,[],[],"['a895ade1-c3c1-4367-8dbe-62169576bbcf', '7b104312-a39d-43c5-a0da-d71594d3c540', 'e94e643f-590b-4704-84b1-edf117247f05', '2b54e37d-1a77-45dc-ba17-6d896c80a136', 'f17ec494-27f1-4db7-9fb1-3ab65f20c729', '32396c23-208d-4595-a0cc-647795ab2a4f', '06dcec09-0e36-4d4b-a4ce-737bbce8dd6b', 'e467c1ee-c3cd-4623-ae62-cfa616203be6']",1
e643013a-7a98-4bdc-82eb-64303aeb3bb3,Functional Analysis of Lactobacillus rhamnosus GG Pili in Relation to Adhesion and Immunomodulatory Interactions with Intestinal Epithelial Cells,['000298396700024'],['0306'],"['2d6ecd31-e9f5-4e35-b595-dbfed06ab976', '59135998-2cd1-4d42-bd5a-684093f486cc', '60d35342-ecd5-4794-9ff7-bce21277fdfd', 'a94f9cd2-b446-4b67-8ea8-c5ba333d2231', '082b880d-29ab-4399-982b-54ef1b21dacb', 'be29c71d-8643-465c-aae4-4ce5ba6352c5', 'aaa52919-a7e9-4ab1-aa80-2da17556a240', '01d7f319-b1c8-4a41-9845-db503e69cd9a', '83dc620c-2098-45aa-9b90-166e55fddb04', '3d61a5ce-82eb-4f5c-bd2a-f55f1bb0b39f', 'ed36006c-3677-4f4b-af19-9edd0c7479c1']",1
21674f8a-fa14-4d31-8ff0-ac417616871b,PRRSV challenge of late term pregnant gilts vaccinated with an experimental inactivated vaccine,[],[],"['01ef706a-5757-4dd1-92bb-902a1f390d47', 'b6f7bd9c-7140-415f-b428-8b47a514d247', '0487dc8f-a748-45e5-8996-55a5afa6fc48', '00b9c8a1-79a9-47e6-891c-9e23514b289f', 'a70ec165-24ff-4783-9baa-927c64a0cc92']",1
e5350338-ff3f-4468-8e4f-71ad4b0693a4,Context-dependent codon partition models provide significant increases in model fit in atpB and rbcL protein-coding genes,['000292248300002'],['0306'],"['d375cf40-a530-4bd3-947e-805688aaf892', 'd375cf40-a530-4bd3-947e-805688aaf892', '0e372ef9-b178-4350-b169-2b8a6a475e9b', '848a7d88-a06c-48d6-a83e-7028c823e5fe']",1
44942173-eea6-4a65-bc31-9164144f4568,Extraterritoriality and private international law,[],[],"['a895ade1-c3c1-4367-8dbe-62169576bbcf', '50cec5db-4216-4799-acc8-7424959b0741']",1
0f4e4d04-57de-4c68-80d7-de4ebf28ac27,Introduction to double robust methods for incomplete data,['000431769900004'],['0303'],"['0e372ef9-b178-4350-b169-2b8a6a475e9b', '24a8f43d-2a7e-431b-a7bb-415b19f09a5c']",1
a65fc48e-69e3-4251-950d-722ed26cbb45,The legal transition towards a Circular Economy – EU environmental law examined.,[],[],"['b6d7ea2c-4962-45a7-b913-8b02680ede2a', 'a895ade1-c3c1-4367-8dbe-62169576bbcf', '1f4301c2-570a-49ad-9102-8ff44e2630ba']",1
c2731da5-2b90-4435-ace2-1b5b78994429,The Environmental Liability Directive’s background,[],[],"['a895ade1-c3c1-4367-8dbe-62169576bbcf', 'a0e690c8-5196-4626-9d2d-4e763483a98c', '1914f2c7-eaf1-43ce-b7d8-cda4d685ec5f', 'dc4d8aec-b277-49ce-9b71-e1ca12579af5']",1
5082a3ef-be64-4e01-8860-8f318376d25b,Women with Mild Fasting Hyperglycemia in Early Pregnancy Have More Neonatal Intensive Care Admissions.,[],[],"['82cb09bf-aca7-4d91-b34c-e9e16ea35d30', 'b6df31df-be51-4c62-97bd-ae60fa43e1ec', 'f89a07f8-6350-40e7-85f4-72706af35348', '28d5b602-57fc-494b-a71b-1da23afd85ac', '7298b9cb-e762-49f5-a211-50d4d3e25cc3', 'd2e992cd-c591-49a1-9bca-864a9ddc6b38', 'aa66a27b-9f46-46ae-9267-d07b41825daf', 'c00691d0-bd47-4a3a-bacc-f37aa07affae', 'b5e46cea-1ce7-413a-b31e-30f288046e83', '101e1a9b-c8e9-4259-959a-32c9a46f15cb', '2a04e15a-79e5-4114-a429-3f80d19a9a50', '11934619-5403-48eb-b894-c918c52f5c21', 'a1bffff6-db97-4ff5-8b2e-6191997db4a4', 'dcaa9080-b4e2-4b29-bc65-af955d76e627', 'e0440c86-c873-4c0e-b63a-0f6ebc5c2650', '4331bd4e-3b31-42d2-8ccf-a6a5e662efc8', '0eda8da4-0324-485f-8f02-cb92eba92df7', '61e5bf0f-6f8d-478a-86cd-2ad2dafd0282', 'a9314a08-e16a-431f-acd0-fdd184ce8322']",1
dd8e4e39-947e-433f-b621-1346bc7fcda8,Workshop on interacting with smart objects,[],[],"['eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716', 'eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716', 'eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716', 'eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716', '98258221-5ec3-46b0-b079-26ab30d35ead', 'f50570d6-228e-4981-a36d-c74da34ba5c3', '112d6562-0151-43e8-bf6f-14afd7862338', 'c1722fe8-8cc2-4005-84ef-c533c6c93cf7']",1
cb9df4ab-822c-4852-9c39-dc311e0d33bc,Mobile photography within a social context - Take my snapshot and get   to know my friends with PhotoFOAF,['000253678900012'],[],"['eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716', 'eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716', 'eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716', 'eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716', '01809df1-01f0-4361-bcda-8b763f56a4be', '01809df1-01f0-4361-bcda-8b763f56a4be', '01809df1-01f0-4361-bcda-8b763f56a4be', '01809df1-01f0-4361-bcda-8b763f56a4be', '1441cbb7-7716-473b-8ef7-2ea502d070b4', 'e624277a-6434-414c-bfdf-d7b55824b023']",1
